time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2017-11-25T04:45:45.650	2.308	-94.946	15.432	0.000	1.843	0.492	0.312	1094	17.365
2017-11-25T05:17:18.299	1.955	-95.251	16.098	0.000	0.983	0.361	0.004	1095	12.978
2017-11-25T05:44:12.870	1.463	-94.644	15.189	43.572	1.144	0.312	-0.042	1096	6.262
2017-11-25T06:02:19.470	1.981	-93.489	15.111	0.000	2.294	0.355	-0.920	1097	19.136
2017-11-25T06:04:09.946	2.511	-95.085	16.726	0.000	2.012	0.419	0.007	1098	17.993
2017-11-25T06:11:04.078	1.223	-95.775	16.399	12.932	1.188	0.326	0.136	1099	6.997
2017-11-25T06:37:11.743	1.770	-95.438	16.320	9.494	1.274	0.343	-0.072	1100	15.000
2017-11-25T06:55:45.890	2.015	-95.259	16.125	0.000	1.117	0.436	0.767	1101	16.000
2017-11-25T07:13:18.136	1.582	-95.177	16.620	0.000	0.779	0.394	-0.033	1102	10.996
2017-11-25T07:14:38.594	2.027	-94.653	15.359	0.000	1.501	0.341	0.017	1103	14.045
2017-11-25T07:28:22.767	2.406	-94.436	15.451	0.000	2.189	0.389	0.578	1104	25.009
2017-11-25T07:31:24.734	1.069	-94.937	16.644	2.404	1.584	0.650	0.990	1105	8.000
2017-11-25T07:32:23.383	1.461	-95.218	16.071	104.453	0.347	0.245	0.618	1106	9.378
2017-11-25T07:48:08.227	2.085	-95.221	16.090	0.000	0.983	0.310	0.464	1107	15.531
2017-11-25T07:51:29.225	1.692	-95.179	16.500	0.000	1.310	0.344	0.008	1108	10.000
2017-11-25T07:54:29.205	2.859	-94.738	15.414	0.000	2.103	0.389	0.155	1109	18.437
2017-11-25T08:04:13.332	1.380	-95.255	15.959	30.961	0.196	0.284	-0.003	1110	6.901
2017-11-25T08:16:06.758	2.658	-94.809	15.570	0.000	2.175	0.588	0.896	1111	22.260
2017-11-25T08:22:58.392	1.756	-95.551	16.192	61187.113	1.250	0.337	0.490	1112	9.746
2017-11-25T08:32:06.338	1.419	-95.167	16.521	0.000	0.900	0.347	0.454	1113	9.998
2017-11-25T08:58:34.340	1.754	-95.221	16.500	0.000	1.207	0.325	0.366	1114	19.000
2017-11-25T09:17:50.642	2.135	-94.829	15.983	160466.151	0.991	0.334	-0.863	1115	8.032
2017-11-25T09:47:45.632	1.720	-95.195	16.085	0.000	0.364	0.414	-0.022	1116	8.974
2017-11-25T10:05:34.089	2.007	-95.100	15.719	105738.774	2.233	0.256	-0.125	1117	9.243
2017-11-25T10:37:01.852	1.523	-95.247	16.017	35.198	0.410	0.394	0.041	1118	10.000
2017-11-25T10:37:30.492	1.777	-95.002	15.834	0.000	1.830	0.302	0.219	1119	12.999
2017-11-25T10:50:14.830	1.884	-94.459	16.720	0.000	1.459	0.403	0.651	1120	11.690
2017-11-25T10:58:56.733	1.806	-95.175	16.373	0.000	1.251	0.389	-0.013	1121	17.470
2017-11-25T12:15:13.265	1.618	-95.487	16.592	0.000	0.587	0.307	0.040	1122	12.001
2017-11-25T14:51:51.204	2.344	-94.928	15.571	0.000	2.068	0.388	0.223	1123	16.998
2017-11-25T15:29:08.711	2.436	-95.560	16.608	0.000	1.129	0.404	0.626	1124	23.000
2017-11-25T15:32:59.832	2.825	-94.904	15.358	0.000	2.155	0.459	0.550	1125	30.972
2017-11-25T15:45:04.420	3.192	-93.954	15.068	0.000	2.235	0.466	0.255	1126	16.512
2017-11-25T17:15:46.876	2.341	-94.751	15.372	0.000	1.985	0.402	0.310	1127	24.024
2017-11-25T18:03:46.090	1.747	-95.528	16.308	104.488	1.169	0.300	0.942	1128	14.690
2017-11-25T20:16:53.560	2.805	-94.734	15.394	0.000	1.976	0.482	0.243	1129	25.990
2017-11-25T20:51:02.799	2.720	-94.460	15.144	0.000	2.233	0.483	0.663	1130	19.000
2017-11-25T21:28:01.047	1.909	-95.167	16.536	0.000	1.106	0.429	0.103	1131	18.000
2017-11-25T21:51:22.120	2.279	-94.773	15.350	0.000	1.872	0.474	0.163	1132	14.110
2017-11-25T22:00:40.659	1.837	-94.444	15.271	68.823	2.019	0.141	0.023	1133	7.798
2017-11-25T22:35:50.096	1.987	-95.397	16.950	40430.706	1.432	0.347	-0.183	1134	18.992
2017-11-25T22:43:33.009	1.865	-95.349	15.998	0.000	1.110	0.282	0.101	1135	12.847
2017-11-25T23:05:35.108	2.675	-91.098	17.652	0.000	1.042	0.381	0.296	1136	6.842
2017-11-26T01:06:47.051	2.715	-94.682	15.241	0.000	2.180	0.513	0.007	1137	25.009
2017-11-26T03:09:38.463	2.227	-94.786	15.398	0.000	1.707	0.377	-0.091	1138	24.019
2017-11-26T04:31:47.858	1.244	-95.214	16.021	14.922	0.234	0.276	-0.001	1139	8.830
2017-11-26T04:40:10.472	2.968	-94.740	15.243	0.000	2.225	0.475	0.372	1140	33.042
2017-11-26T04:56:43.994	1.586	-95.187	16.461	0.000	0.467	0.365	-0.123	1141	9.000
2017-11-26T05:28:41.695	1.442	-95.283	15.983	0.000	1.294	0.316	-0.147	1142	9.926
2017-11-26T05:38:48.073	1.922	-94.737	15.555	0.000	1.668	0.382	0.361	1143	13.000
2017-11-26T05:40:54.727	1.813	-95.323	16.552	1.869	0.753	0.441	0.688	1144	17.000
2017-11-26T06:11:28.132	1.470	-94.545	15.392	0.000	1.660	0.206	0.107	1145	9.936
2017-11-26T06:41:21.449	1.894	-94.478	15.275	0.000	1.953	0.295	0.610	1146	19.513
2017-11-26T06:48:19.345	2.325	-94.602	15.311	0.000	1.907	0.328	0.057	1147	14.896
2017-11-26T07:46:22.237	1.386	-95.244	15.984	0.000	1.877	0.276	0.130	1148	12.837
2017-11-26T08:23:05.869	1.608	-94.980	15.653	0.000	1.513	0.255	-0.022	1149	14.000
2017-11-26T08:59:44.961	0.652	-93.816	16.857	0.000	2.093	0.398	-0.110	1150	7.649
2017-11-26T09:08:59.022	2.050	-94.259	15.189	0.000	1.817	0.406	0.039	1151	14.940
2017-11-26T09:16:25.170	1.508	-95.248	16.341	0.000	1.067	0.318	-0.130	1152	8.977
2017-11-26T09:40:37.662	1.686	-95.384	16.327	0.000	0.784	0.456	-0.988	1153	13.832
2017-11-26T09:42:47.368	1.704	-95.270	16.048	0.000	0.896	0.377	0.009	1154	10.000
2017-11-26T10:13:48.669	1.074	-95.227	16.522	245.264	2.002	0.541	-0.725	1155	12.490
2017-11-26T10:16:11.098	1.044	-98.260	16.409	21679.801	0.530	0.153	-0.008	1156	7.955
2017-11-26T10:20:35.666	1.593	-93.958	16.394	80660.129	2.031	0.428	0.295	1157	10.894
2017-11-26T10:23:27.620	2.129	-94.888	16.010	0.000	2.098	0.407	-0.791	1158	17.655
2017-11-26T10:31:18.260	2.178	-95.236	16.540	0.000	1.236	0.378	0.044	1159	21.406
2017-11-26T10:49:01.732	1.642	-95.208	16.075	0.000	0.401	0.310	-0.320	1160	9.000
2017-11-26T10:53:58.273	2.595	-94.824	15.425	0.000	2.012	0.453	0.407	1161	27.915
2017-11-26T10:57:49.063	1.268	-95.226	15.996	10.695	0.281	0.276	-0.022	1162	8.000
2017-11-26T11:26:01.191	1.994	-94.774	15.571	13.007	1.884	0.392	0.486	1163	25.848
2017-11-26T11:50:08.137	2.205	-95.230	16.790	0.000	1.596	0.326	0.047	1164	10.584
2017-11-26T14:01:03.286	0.974	-97.654	16.175	14665.707	0.385	0.171	-0.030	1165	7.679
2017-11-26T14:40:53.146	2.063	-94.658	15.421	0.000	1.996	0.256	0.966	1166	16.830
2017-11-26T15:34:02.620	2.449	-94.756	14.830	0.000	1.577	0.381	0.930	1167	9.719
2017-11-26T16:09:44.971	2.417	-94.797	15.429	0.000	1.872	0.454	0.500	1168	16.756
2017-11-26T16:13:13.244	1.729	-94.385	16.425	5.105	0.964	0.385	0.215	1169	9.915
2017-11-26T16:33:48.274	2.842	-94.710	15.207	0.000	2.178	0.477	0.423	1170	27.869
2017-11-26T17:42:12.961	2.129	-94.735	14.694	985.915	1.937	0.282	0.437	1171	14.867
2017-11-26T21:04:02.511	1.982	-95.502	16.524	772.700	0.419	0.453	0.870	1172	16.000
2017-11-26T21:22:52.508	2.408	-95.173	16.427	43881.297	1.782	0.429	0.054	1173	25.874
2017-11-26T22:09:57.551	1.434	-95.815	16.420	161.889	2.423	0.262	0.156	1174	8.959
2017-11-27T01:54:03.428	1.858	-94.459	15.385	0.000	0.945	0.180	0.112	1175	9.965
2017-11-27T02:02:31.414	2.597	-95.230	15.954	41264.678	1.180	0.471	0.397	1176	14.672
2017-11-27T02:36:39.182	1.488	-95.550	16.606	0.000	0.459	0.271	-0.292	1177	13.000
2017-11-27T03:47:03.569	2.620	-95.128	16.474	0.000	1.180	0.496	0.573	1178	26.000
2017-11-27T03:49:41.319	1.210	-98.926	16.860	46357.513	0.739	0.158	0.082	1179	7.898
2017-11-27T04:25:25.135	1.515	-96.691	16.786	53191.615	1.088	0.394	0.061	1180	7.852
2017-11-27T04:32:41.683	1.706	-95.550	16.597	0.000	0.985	0.278	-0.093	1181	11.972
2017-11-27T06:19:35.411	1.869	-94.739	15.197	0.000	1.950	0.337	-0.565	1182	18.969
2017-11-27T07:14:13.374	1.271	-95.080	16.257	0.000	0.986	0.431	-0.042	1183	7.825
2017-11-27T07:41:30.667	2.000	-95.622	16.816	105361.796	1.461	0.291	-0.680	1184	20.181
2017-11-27T08:07:55.941	2.701	-94.589	15.470	0.000	2.224	0.502	0.407	1185	19.207
2017-11-27T08:45:54.800	2.444	-95.241	15.941	0.000	1.871	0.419	0.376	1186	22.123
2017-11-27T09:25:57.001	1.721	-95.258	16.037	0.000	0.823	0.360	0.003	1187	9.769
2017-11-27T09:40:55.743	1.835	-95.176	15.987	0.000	2.175	0.456	0.694	1188	13.000
2017-11-27T09:41:39.194	2.213	-95.216	16.001	0.000	1.776	0.481	-0.048	1189	17.909
2017-11-27T10:33:20.247	1.913	-94.135	15.996	0.000	1.995	0.452	-0.011	1190	18.999
2017-11-27T11:22:46.162	3.047	-91.935	14.249	103988.137	0.964	0.419	0.195	1191	9.905
2017-11-27T11:57:33.713	2.131	-94.626	15.523	58493.447	1.157	0.202	0.036	1192	7.000
2017-11-27T15:38:33.102	2.689	-94.778	15.452	0.000	1.928	0.518	0.304	1193	16.009
2017-11-27T15:54:53.257	1.958	-95.190	16.512	0.000	1.532	0.368	-0.298	1194	9.811
2017-11-27T16:27:16.116	2.151	-95.344	16.230	23683.158	0.850	0.394	0.401	1195	14.994
2017-11-27T20:03:23.511	1.819	-97.836	16.292	25471.509	0.451	0.362	-0.346	1196	8.993
2017-11-27T20:11:12.021	2.013	-95.235	16.521	0.000	0.790	0.350	0.133	1197	12.041
2017-11-27T20:51:00.383	2.840	-94.887	16.975	145731.328	2.283	0.500	0.080	1198	17.403
2017-11-27T21:56:33.620	1.831	-95.289	16.269	0.000	0.659	0.475	0.213	1199	10.000
2017-11-27T22:04:28.296	4.001	-95.084	15.698	0.000	1.994	0.535	0.122	1200	17.066
2017-11-27T22:04:38.529	4.218	-95.628	16.188	76484.383	0.510	0.502	0.024	1201	6.881
2017-11-27T23:27:06.527	1.946	-97.160	17.356	69293.222	1.972	0.289	-0.166	1202	13.000
2017-11-28T01:33:57.960	2.004	-94.296	15.153	0.000	1.133	0.305	0.323	1203	7.801
2017-11-28T02:19:14.341	2.150	-94.339	15.042	0.000	1.670	0.354	-0.703	1204	15.999
2017-11-28T05:09:39.024	1.907	-95.153	16.514	0.000	1.223	0.306	0.037	1205	17.999
2017-11-28T05:29:22.810	1.821	-95.252	16.168	0.000	0.700	0.361	-0.068	1206	11.999
2017-11-28T05:35:04.718	2.644	-94.783	15.647	0.000	1.467	0.487	0.574	1207	22.456
2017-11-28T05:44:49.452	1.991	-94.770	15.446	0.000	2.199	0.310	0.398	1208	14.000
2017-11-28T06:12:33.595	1.513	-95.769	16.439	9.734	1.060	0.299	0.308	1209	9.000
2017-11-28T06:19:52.546	1.621	-95.244	16.158	0.000	0.417	0.270	-0.302	1210	11.000
2017-11-28T06:28:20.707	1.720	-94.975	16.614	0.000	0.655	0.348	-0.003	1211	9.974
2017-11-28T06:56:20.999	1.647	-95.350	16.476	0.000	0.626	0.405	-0.025	1212	10.689
2017-11-28T07:40:27.134	1.569	-95.129	16.502	30.539	1.156	0.386	0.926	1213	14.000
2017-11-28T07:52:43.128	2.075	-95.544	16.598	11.015	1.221	0.485	-0.044	1214	17.993
2017-11-28T07:58:04.010	1.731	-94.886	15.574	0.000	1.617	0.351	-0.055	1215	12.000
2017-11-28T09:14:40.581	2.617	-94.946	16.673	0.000	1.421	0.499	0.871	1216	24.992
2017-11-28T09:33:48.884	2.065	-94.439	15.311	0.000	1.938	0.389	0.205	1217	15.169
2017-11-28T10:42:43.296	2.514	-94.197	15.074	0.000	2.156	0.405	0.774	1218	21.000
2017-11-28T10:59:59.042	1.735	-94.914	15.586	214.527	2.069	0.363	0.034	1219	10.023
2017-11-28T12:00:17.765	2.416	-94.371	15.047	0.000	1.319	0.334	0.083	1220	15.831
2017-11-28T12:14:46.151	2.213	-95.192	16.523	0.000	1.159	0.375	0.040	1221	18.000
2017-11-28T17:51:12.753	2.865	-95.210	16.895	0.000	2.300	0.514	-0.550	1222	14.643
2017-11-28T18:01:11.477	2.570	-94.124	15.089	0.000	1.634	0.449	0.124	1223	12.849
2017-11-28T18:05:54.382	2.442	-94.976	15.565	0.000	1.843	0.352	0.716	1224	15.065
2017-11-28T19:42:21.027	1.615	-97.677	16.742	32829.478	0.669	0.236	0.006	1225	9.999
2017-11-28T20:05:34.720	2.262	-96.496	15.655	39124.321	1.265	0.526	0.205	1226	10.755
2017-11-28T21:59:17.331	1.803	-95.833	16.229	0.000	1.262	0.415	0.120	1227	15.090
2017-11-29T00:05:34.279	1.799	-98.033	16.412	32104.506	0.833	0.385	-0.070	1228	12.933
2017-11-29T02:51:59.804	1.754	-94.618	15.440	0.000	1.619	0.341	0.055	1229	9.818
2017-11-29T03:53:12.146	2.251	-95.262	16.549	0.000	1.204	0.382	-0.978	1230	31.024
2017-11-29T04:24:20.856	1.569	-95.178	16.456	0.000	1.243	0.368	-0.605	1231	15.023
2017-11-29T04:30:33.981	1.920	-94.680	15.368	0.000	1.805	0.322	0.077	1232	17.017
2017-11-29T04:35:33.965	1.332	-95.368	16.338	0.000	1.891	0.415	0.940	1233	13.000
2017-11-29T04:44:12.012	1.654	-95.213	16.006	11.891	0.347	0.416	0.119	1234	11.000
2017-11-29T04:54:45.750	2.047	-95.225	15.991	47388.116	1.153	0.407	-0.037	1235	14.998
2017-11-29T05:50:06.490	1.538	-94.828	15.474	0.000	1.627	0.264	0.317	1236	9.999
2017-11-29T05:56:15.259	2.322	-94.805	15.392	0.000	2.403	0.386	0.185	1237	20.912
2017-11-29T06:00:23.949	1.615	-95.366	16.491	0.000	0.802	0.295	-0.047	1238	11.981
2017-11-29T06:37:42.770	1.951	-94.856	15.767	0.000	1.393	0.392	-0.006	1239	10.999
2017-11-29T06:48:30.313	1.821	-95.549	16.231	82085.342	0.739	0.402	-0.006	1240	8.843
2017-11-29T07:01:40.545	1.991	-95.228	16.067	0.000	1.512	0.381	-0.048	1241	14.992
2017-11-29T07:02:59.958	1.652	-95.241	16.026	0.000	0.847	0.316	0.066	1242	12.000
2017-11-29T07:44:20.631	1.680	-95.259	16.133	122.272	1.170	0.329	0.106	1243	11.000
2017-11-29T07:45:52.467	3.609	-94.700	15.439	0.000	1.812	0.441	0.079	1244	24.198
2017-11-29T07:45:58.469	2.586	-95.300	15.912	63159.880	1.455	0.470	-0.054	1245	9.800
2017-11-29T08:06:22.615	2.131	-95.380	16.071	0.000	2.207	0.434	0.018	1246	16.087
2017-11-29T08:08:27.080	1.870	-97.746	17.812	80181.126	1.576	0.357	0.649	1247	21.231
2017-11-29T08:14:12.502	1.720	-94.101	15.469	0.000	1.671	0.398	0.263	1248	9.804
2017-11-29T08:15:29.578	1.770	-95.200	15.983	0.000	1.478	0.457	-0.051	1249	10.745
2017-11-29T08:33:29.987	2.157	-95.224	15.984	54100.543	1.535	0.349	-0.048	1250	23.430
2017-11-29T08:55:17.761	1.390	-95.199	15.976	24.012	0.599	0.375	-0.460	1251	12.000
2017-11-29T09:07:40.734	1.803	-94.711	15.584	0.000	1.974	0.362	0.996	1252	18.881
2017-11-29T09:12:20.004	1.766	-94.387	15.179	0.000	1.284	0.347	-0.177	1253	6.977
2017-11-29T09:18:38.520	1.907	-94.917	16.659	0.000	0.890	0.385	-0.070	1254	14.428
2017-11-29T09:19:33.536	2.056	-95.324	16.342	0.000	0.604	0.341	0.027	1255	7.951
2017-11-29T10:01:49.841	1.819	-95.635	16.351	0.000	0.998	0.495	-0.479	1256	21.188
2017-11-29T10:41:57.433	1.806	-95.471	16.555	0.000	1.342	0.418	-0.150	1257	14.000
2017-11-29T10:44:13.263	1.386	-95.353	16.465	0.000	1.284	0.351	-0.083	1258	10.996
2017-11-29T10:51:56.888	1.559	-95.472	16.552	9.568	1.327	0.330	-0.002	1259	13.000
2017-11-29T10:53:49.414	1.824	-95.245	16.485	0.000	1.103	0.376	-0.014	1260	12.999
2017-11-29T11:02:36.673	1.538	-95.187	15.982	32.521	1.300	0.427	-0.014	1261	8.440
2017-11-29T11:12:06.279	1.824	-95.228	16.013	8.370	1.620	0.384	0.192	1262	12.000
2017-11-29T11:27:37.393	1.419	-95.205	16.035	8.186	0.348	0.287	-0.030	1263	7.975
2017-11-29T11:30:43.681	2.632	-95.052	16.902	0.000	2.151	0.324	0.432	1264	41.817
2017-11-29T12:27:04.387	1.982	-95.245	16.470	0.000	1.404	0.327	-0.003	1265	22.000
2017-11-29T14:13:49.728	1.820	-95.585	16.391	70.943	1.031	0.321	0.192	1266	12.000
2017-11-29T14:28:59.239	2.140	-95.276	16.087	89.320	1.222	0.419	0.847	1267	15.999
2017-11-29T15:27:38.474	2.003	-95.220	16.563	0.000	1.459	0.366	0.208	1268	20.096
2017-11-29T17:51:35.257	2.193	-94.677	15.316	0.000	1.788	0.304	-0.278	1269	9.668
2017-11-29T18:02:03.606	2.111	-94.755	15.374	0.000	2.320	0.404	0.046	1270	13.244
2017-11-29T20:24:41.451	1.829	-95.172	16.499	0.000	0.923	0.323	-0.007	1271	12.992
2017-11-29T21:29:33.870	3.500	-94.544	15.209	55944.607	1.972	0.453	0.028	1272	21.318
2017-11-29T22:21:12.175	2.281	-94.782	15.360	0.000	1.765	0.312	-0.090	1273	18.000
2017-11-29T22:42:26.585	1.829	-95.652	16.534	360.903	0.721	0.321	-0.028	1274	14.346
2017-11-30T00:30:06.741	2.173	-96.054	16.507	55031.435	1.917	0.561	0.282	1275	14.055
2017-11-30T01:30:49.057	1.526	-95.168	16.060	0.000	0.384	0.311	0.088	1276	8.915
2017-11-30T03:37:19.855	2.090	-95.300	16.694	0.000	1.377	0.337	-0.034	1277	7.501
2017-11-30T03:52:07.713	2.162	-94.283	16.355	0.000	1.151	0.454	-0.106	1278	12.876
2017-11-30T04:24:15.152	2.601	-94.454	14.988	0.000	1.979	0.462	0.112	1279	25.672
2017-11-30T04:30:59.192	1.382	-95.359	16.465	2.320	1.062	0.330	-0.159	1280	10.999
2017-11-30T04:32:03.571	1.606	-95.197	16.494	0.000	0.876	0.344	-0.020	1281	11.000
2017-11-30T04:41:24.037	1.372	-95.096	16.497	0.000	0.689	0.430	0.401	1282	11.999
2017-11-30T04:47:23.753	2.955	-97.931	16.449	121921.630	1.654	0.437	-0.300	1283	16.997
2017-11-30T05:52:05.360	1.834	-95.143	16.514	0.000	0.993	0.369	0.007	1284	16.000
2017-11-30T05:55:02.630	2.959	-98.431	15.806	140092.558	1.574	0.414	-0.277	1285	15.615
2017-11-30T06:16:10.345	1.561	-95.143	16.484	0.124	0.196	0.399	-0.036	1286	8.996
2017-11-30T06:24:40.639	2.078	-95.640	16.362	0.432	1.175	0.409	-0.159	1287	22.000
2017-11-30T06:29:19.082	2.115	-95.223	15.917	0.000	2.185	0.393	0.625	1288	28.000
2017-11-30T07:00:42.505	1.864	-94.781	15.532	0.000	0.988	0.245	-0.017	1289	7.977
2017-11-30T07:24:33.734	2.625	-98.268	16.099	173454.369	1.570	0.427	0.032	1290	19.361
2017-11-30T07:42:04.863	1.370	-95.254	16.024	11.053	0.339	0.258	0.304	1291	8.998
2017-11-30T07:47:46.472	2.350	-95.142	16.836	0.000	2.042	0.515	0.012	1292	13.777
2017-11-30T07:50:18.287	1.881	-95.256	16.325	0.000	0.617	0.372	0.349	1293	12.996
2017-11-30T07:54:24.419	2.184	-96.914	16.074	34990.446	0.904	0.575	-0.019	1294	13.698
2017-11-30T08:13:29.240	2.628	-95.544	16.239	74423.707	0.531	0.582	0.037	1295	8.652
2017-11-30T08:32:51.851	2.091	-94.627	15.401	0.000	1.411	0.339	-0.059	1296	13.394
2017-11-30T08:35:29.043	1.778	-95.354	15.950	0.000	1.521	0.437	-0.145	1297	7.945
2017-11-30T08:40:40.063	2.629	-94.371	15.058	0.000	1.948	0.545	0.233	1298	19.960
2017-11-30T08:51:56.023	1.772	-95.869	16.923	0.000	0.878	0.385	-0.135	1299	15.980
2017-11-30T09:05:48.263	1.903	-95.234	16.023	0.000	1.258	0.398	0.252	1300	11.816
2017-11-30T09:24:59.995	1.885	-95.063	16.337	0.000	1.201	0.355	0.024	1301	16.878
2017-11-30T11:51:49.648	1.854	-94.886	16.768	98248.718	1.142	0.469	0.441	1302	9.970
2017-11-30T13:21:52.099	2.245	-95.657	16.343	29144.949	1.091	0.466	0.125	1303	18.014
2017-11-30T14:56:52.362	2.063	-95.114	16.453	0.000	1.116	0.348	-0.976	1304	16.999
2017-11-30T17:10:27.332	2.001	-95.180	16.513	0.000	1.171	0.403	0.032	1305	15.827
2017-11-30T17:31:58.473	2.128	-95.645	16.315	35663.977	1.157	0.497	0.173	1306	13.999
2017-11-30T20:30:10.458	2.681	-94.725	15.366	0.000	2.269	0.403	0.428	1307	17.999
2017-11-30T20:54:14.352	2.534	-95.311	16.586	86717.582	1.773	0.457	0.636	1308	16.885
2017-11-30T20:56:01.771	2.046	-96.191	17.716	10261.794	0.562	0.392	-0.065	1309	7.640
2017-11-30T23:11:20.590	2.555	-95.648	16.310	42114.641	1.143	0.591	0.045	1310	19.732
